Datetime,Percepation (mm),Temperatur (C),Observed discharge (m3/s),Simulated discharge (m3/s)
2001-10-23 00:00:00,0.0,-3.75,14.74,23.662854941843833
2001-10-24 00:00:00,0.0,-4.2,14.59,22.013154973063994
2001-10-25 00:00:00,0.0,-1.46,14.62,20.478385261656864
2001-10-26 00:00:00,2.36,2.56,16.61,21.944977478708253
2001-10-27 00:00:00,8.53,4.28,45.79,34.71373721678505
2001-10-28 00:00:00,0.52,1.86,54.8,33.02706444648037
2001-10-29 00:00:00,2.15,1.25,49.91,32.48289455299321
2001-10-30 00:00:00,4.15,0.98,46.02,34.26227496739212
2001-10-31 00:00:00,1.52,0.96,38.75,32.923528854530396
2001-11-01 00:00:00,12.77,0.14,35.53,52.24861576731862
2001-11-02 00:00:00,5.43,-2.17,43.2,45.15143314265871
2001-11-03 00:00:00,5.56,1.73,170.93,68.30830417952505
2001-11-04 00:00:00,21.67,1.03,173.64,249.0029460247078
2001-11-05 00:00:00,7.21,-1.94,91.18,138.49648995506988
2001-11-06 00:00:00,0.86,-4.19,57.55,65.65532311427972
2001-11-07 00:00:00,1.97,-4.92,47.9,45.193691648012056
2001-11-08 00:00:00,0.37,-6.9,37.51,42.068513945326366
2001-11-09 00:00:00,2.22,-8.5,31.91,39.187732738624156
2001-11-10 00:00:00,6.92,-4.53,37.91,36.505351523036545
2001-11-11 00:00:00,9.3,0.91,78.6,44.138874084574596
2001-11-12 00:00:00,19.94,-1.96,54.15,69.98761958212744
2001-11-13 00:00:00,10.66,-2.77,48.52,45.64448336937805
2001-11-14 00:00:00,11.71,-4.26,43.02,42.66536777017648
2001-11-15 00:00:00,11.93,-1.15,95.62,45.73463224617164
2001-11-16 00:00:00,10.3,-0.51,109.77,78.99213233233415
2001-11-17 00:00:00,2.19,1.55,112.13,66.44297317578147
2001-11-18 00:00:00,8.96,1.69,153.26,180.38864226073372
2001-11-19 00:00:00,4.52,0.34,126.04,165.63732084474466
2001-11-20 00:00:00,3.66,0.99,107.42,115.32229464702004
2001-11-21 00:00:00,2.14,-2.38,77.3,78.0710984982243
2001-11-22 00:00:00,0.59,-1.1,58.23,46.126633773799
2001-11-23 00:00:00,7.13,-3.92,45.26,43.17562946679693
2001-11-24 00:00:00,0.91,-6.69,40.01,40.29182744541532
2001-11-25 00:00:00,0.79,-3.59,37.72,37.75088534892414
2001-11-26 00:00:00,0.44,1.07,39.2,35.55052306587627
2001-11-27 00:00:00,0.65,-1.92,32.72,38.09792517095142
2001-11-28 00:00:00,0.0,-2.88,29.65,35.703150468338386
2001-11-29 00:00:00,0.01,-1.89,27.97,33.47437008111291
2001-11-30 00:00:00,1.14,-1.03,27.44,31.643146084895815
2001-12-01 00:00:00,5.8,-0.02,26.86,36.07752861551014
2001-12-02 00:00:00,0.76,0.34,24.33,34.796849524551796
2001-12-03 00:00:00,0.0,-3.08,20.96,33.66413718082146
2001-12-04 00:00:00,0.0,-1.32,22.21,31.45185716273691
2001-12-05 00:00:00,0.0,-1.38,20.13,29.778864135279417
2001-12-06 00:00:00,10.87,-2.29,21.29,30.342461131675986
2001-12-07 00:00:00,0.93,-6.54,33.89,28.479202952713816
2001-12-08 00:00:00,0.01,-8.28,61.93,26.69290042108647
2001-12-09 00:00:00,0.16,-4.53,94.47,25.084063634065657
2001-12-10 00:00:00,6.7,-1.3,92.69,24.788648284308426
2001-12-11 00:00:00,0.0,2.18,77.59,23.48048413893449
2001-12-12 00:00:00,0.0,-4.22,72.52,29.618518028147815
2001-12-13 00:00:00,0.5,-6.78,78.9,27.639382757107867
2001-12-14 00:00:00,2.77,1.72,72.39,30.031490683434594
2001-12-15 00:00:00,1.06,2.5,70.05,34.71600874516027
2001-12-16 00:00:00,2.69,-1.85,51.62,41.42965636341252
2001-12-17 00:00:00,2.78,2.01,71.43,38.9801691069129
2001-12-18 00:00:00,11.81,1.54,130.35,128.2782852200295
2001-12-19 00:00:00,15.39,-1.22,100.98,154.98740742971947
2001-12-20 00:00:00,1.71,-9.34,54.43,74.18859506467203
2001-12-21 00:00:00,4.96,-9.0,47.25,46.135120733364275
2001-12-22 00:00:00,0.55,-12.77,44.19,43.042805592324655
2001-12-23 00:00:00,4.48,-12.92,43.3,40.51907546742068
2001-12-24 00:00:00,0.93,-10.27,43.56,37.82208044596502
2001-12-25 00:00:00,2.33,-11.56,37.28,35.67460543645146
2001-12-26 00:00:00,0.97,-11.16,35.95,33.319330824473745
2001-12-27 00:00:00,0.31,-13.74,29.41,31.48597235616158
2001-12-28 00:00:00,0.0,-21.15,23.51,29.422281093844223
2001-12-29 00:00:00,0.0,-18.42,22.38,27.858955523837203
2001-12-30 00:00:00,0.0,-21.12,21.59,26.047692944261794
2001-12-31 00:00:00,1.19,-26.52,19.89,24.725097325806505
2002-01-01 00:00:00,16.03,-17.24,21.47,23.208506395818098
2002-01-02 00:00:00,8.35,-10.34,23.26,22.13267860781363
2002-01-03 00:00:00,0.0,-13.63,22.7,20.796125077539962
2002-01-04 00:00:00,0.0,-8.28,21.79,19.886638705866424
2002-01-05 00:00:00,0.0,-6.62,23.78,18.705975262052203
2002-01-06 00:00:00,0.74,-6.73,23.06,17.944888815306296
2002-01-07 00:00:00,0.81,-2.52,24.46,17.02226772743983
2002-01-08 00:00:00,0.0,-2.1,23.5,16.366546126638614
2002-01-09 00:00:00,0.71,-0.34,23.2,17.033345816809213
2002-01-10 00:00:00,0.0,-1.94,21.52,17.53986383171288
2002-01-11 00:00:00,0.0,-3.46,21.87,17.58228835951238
2002-01-12 00:00:00,0.05,-1.63,21.65,17.19115834539031
2002-01-13 00:00:00,3.93,0.32,21.91,19.35345327522312
2002-01-14 00:00:00,0.0,2.56,27.91,20.91045933174032
2002-01-15 00:00:00,0.0,0.98,31.98,32.033374427086315
2002-01-16 00:00:00,0.0,-0.66,29.23,33.764392790457634
2002-01-17 00:00:00,4.61,-2.85,26.08,32.54650251924746
2002-01-18 00:00:00,0.02,-3.92,24.33,30.55779101446223
2002-01-19 00:00:00,1.81,-0.97,23.7,29.590575613287587
2002-01-20 00:00:00,1.07,-3.93,22.73,28.42148252960341
2002-01-21 00:00:00,1.56,-4.63,22.03,26.857569715364946
2002-01-22 00:00:00,0.59,-9.74,19.65,25.301642136867596
2002-01-23 00:00:00,3.2,-9.28,19.55,23.972406126140978
2002-01-24 00:00:00,0.34,-13.33,16.93,22.618409531957337
2002-01-25 00:00:00,2.19,-14.49,17.25,21.487572729151236
2002-01-26 00:00:00,4.86,-10.85,17.06,20.332499428022963
2002-01-27 00:00:00,0.01,-14.18,15.0,19.3595732412763
2002-01-28 00:00:00,0.0,-17.73,14.27,18.351694202517255
2002-01-29 00:00:00,2.3,-9.01,15.5,17.52886752544646
2002-01-30 00:00:00,3.38,-4.83,14.85,16.666307954334084
2002-01-31 00:00:00,1.14,-7.16,13.9,15.96615342295732
2002-02-01 00:00:00,0.07,-9.61,13.07,15.211712035347885
2002-02-02 00:00:00,0.04,-4.63,14.17,14.611632384573598
2002-02-03 00:00:00,1.54,1.27,14.9,15.61948448687864
2002-02-04 00:00:00,0.0,1.88,15.4,20.234617863084193
2002-02-05 00:00:00,0.51,-3.59,14.9,28.852966579409586
2002-02-06 00:00:00,0.02,-2.24,15.06,26.9368860794948
2002-02-07 00:00:00,0.6,-0.98,14.37,26.17515912335539
2002-02-08 00:00:00,0.0,-3.98,13.49,24.465376562282618
2002-02-09 00:00:00,2.11,-2.86,12.26,23.49901698304102
2002-02-10 00:00:00,4.8,-2.64,11.67,22.790578264815743
2002-02-11 00:00:00,0.0,-3.15,11.53,21.93744534346988
2002-02-12 00:00:00,1.6,-6.29,12.02,20.965752035983297
2002-02-13 00:00:00,2.38,-5.09,12.08,20.2516747601072
2002-02-14 00:00:00,1.61,-5.28,11.45,18.98891821851029
2002-02-15 00:00:00,0.62,-2.57,11.49,18.52922308871363
2002-02-16 00:00:00,5.58,0.61,11.75,22.247432402104863
2002-02-17 00:00:00,0.77,2.11,14.04,25.284752749323815
2002-02-18 00:00:00,1.22,-3.21,14.17,30.482439645563964
2002-02-19 00:00:00,4.78,-5.38,13.88,28.46974662889267
2002-02-20 00:00:00,5.17,-10.25,12.19,27.342981174946924
2002-02-21 00:00:00,3.73,-11.67,12.17,25.56543873436875
2002-02-22 00:00:00,5.78,-5.56,12.55,24.677246163199467
2002-02-23 00:00:00,5.41,-2.81,12.74,23.110065353884973
2002-02-24 00:00:00,7.65,-6.19,11.81,22.44215708610263
2002-02-25 00:00:00,3.13,-5.97,11.88,21.04511295932451
2002-02-26 00:00:00,0.61,-8.86,11.5,20.522135673567426
2002-02-27 00:00:00,0.16,-9.89,11.43,19.259149350602595
2002-02-28 00:00:00,0.02,-8.22,11.34,18.85760398756944
2002-03-01 00:00:00,1.82,-7.91,11.07,17.71884420977181
2002-03-02 00:00:00,6.28,-5.91,10.68,17.46469022321455
2002-03-03 00:00:00,4.64,-7.54,10.48,16.445138474771476
2002-03-04 00:00:00,7.18,-4.54,10.55,16.326300193934287
2002-03-05 00:00:00,4.23,-1.48,10.83,16.12533694258839
2002-03-06 00:00:00,1.64,-4.97,10.72,16.473480396075033
2002-03-07 00:00:00,0.2,-11.23,9.96,15.5332050974234
2002-03-08 00:00:00,11.0,-7.47,11.45,15.571306487911375
2002-03-09 00:00:00,3.91,-3.84,11.0,14.71296148223333
2002-03-10 00:00:00,6.64,-3.36,10.83,14.85179346377006
2002-03-11 00:00:00,0.18,-7.0,10.52,14.043754464521214
2002-03-12 00:00:00,0.62,-3.5,10.4,14.22970901509174
2002-03-13 00:00:00,0.65,-6.23,10.5,13.467581380740844
2002-03-14 00:00:00,0.0,-12.28,9.17,13.689729780862367
2002-03-15 00:00:00,0.0,-11.11,9.03,12.964464740533671
2002-03-16 00:00:00,0.0,-7.97,9.69,13.217727030473196
2002-03-17 00:00:00,0.0,-4.92,9.9,12.524587904940764
2002-03-18 00:00:00,0.01,-2.57,9.71,12.8066401566415
2002-03-19 00:00:00,0.69,-0.39,9.66,12.67075845273459
2002-03-20 00:00:00,7.56,-2.32,9.71,15.84840873967353
2002-03-21 00:00:00,5.18,-2.41,9.89,16.153042421360833
2002-03-22 00:00:00,3.42,-2.08,9.93,16.80726223609876
2002-03-23 00:00:00,0.0,-3.94,9.9,16.153132389959172
2002-03-24 00:00:00,0.0,-7.35,9.67,16.272610102273315
2002-03-25 00:00:00,0.9,-4.64,10.31,15.508180346970988
2002-03-26 00:00:00,2.83,0.13,11.47,19.534740825882356
2002-03-27 00:00:00,0.01,1.28,12.69,20.45132478017183
2002-03-28 00:00:00,0.74,3.11,14.98,27.255581693736517
2002-03-29 00:00:00,0.0,3.75,25.37,38.94248996894095
2002-03-30 00:00:00,0.6,1.46,39.19,102.74657734219569
2002-03-31 00:00:00,0.0,-0.76,41.87,96.23333536459465
2002-04-01 00:00:00,0.0,-1.43,39.41,69.68830136832082
2002-04-02 00:00:00,0.08,1.22,45.22,49.42847473305603
2002-04-03 00:00:00,0.19,4.68,78.89,67.4077356592164
2002-04-04 00:00:00,0.0,3.84,137.09,167.4636729651061
2002-04-05 00:00:00,0.0,5.24,143.39,182.06027839592554
2002-04-06 00:00:00,0.0,4.68,134.84,235.76394173826435
2002-04-07 00:00:00,2.23,2.98,133.12,266.7810803162819
2002-04-08 00:00:00,0.01,1.11,115.58,203.27960585237156
2002-04-09 00:00:00,0.04,2.0,92.67,119.93682596513098
2002-04-10 00:00:00,0.03,2.17,73.71,110.52185703497447
2002-04-11 00:00:00,1.07,3.78,76.68,120.7563984659668
2002-04-12 00:00:00,1.61,2.01,114.44,178.7692675409106
2002-04-13 00:00:00,0.23,1.82,98.95,134.7665216397506
2002-04-14 00:00:00,0.1,0.07,78.44,110.47471346843678
2002-04-15 00:00:00,0.0,2.79,86.44,58.192950183251696
2002-04-16 00:00:00,0.0,1.94,87.69,108.87773052357863
2002-04-17 00:00:00,0.0,2.4,87.84,102.06780511805529
2002-04-18 00:00:00,0.0,2.77,90.62,115.65399152624768
2002-04-19 00:00:00,0.0,3.86,98.97,123.67474148014846
2002-04-20 00:00:00,0.0,2.33,103.08,143.76027609633925
2002-04-21 00:00:00,0.0,4.78,117.2,108.99370174283557
2002-04-22 00:00:00,0.85,6.6,238.49,173.9407378243501
2002-04-23 00:00:00,1.31,7.14,336.21,269.6203068698579
2002-04-24 00:00:00,6.27,4.97,345.82,392.74107487161825
2002-04-25 00:00:00,2.3,6.47,373.75,336.0443853284656
2002-04-26 00:00:00,2.27,6.41,439.31,354.23245874360646
2002-04-27 00:00:00,0.01,4.99,385.19,325.33348942356565
2002-04-28 00:00:00,7.47,3.35,323.81,347.87176221211206
2002-04-29 00:00:00,7.13,0.98,215.22,280.6041000024718
2002-04-30 00:00:00,0.09,2.15,219.2,139.5608486992674
2002-05-01 00:00:00,0.02,3.87,283.53,99.00246326633098
2002-05-02 00:00:00,1.53,4.94,331.08,138.6684882167461
2002-05-03 00:00:00,0.0,4.29,267.15,165.5950289071116
2002-05-04 00:00:00,1.1,3.94,215.0,161.87407097078164
2002-05-05 00:00:00,0.16,2.96,177.11,154.49070697114485
2002-05-06 00:00:00,0.05,0.94,157.85,110.30455936487157
2002-05-07 00:00:00,0.0,5.56,167.98,55.74880458620777
2002-05-08 00:00:00,0.0,8.63,215.61,110.97794256993373
2002-05-09 00:00:00,0.0,5.42,197.43,202.12779173213406
2002-05-10 00:00:00,0.0,8.08,234.99,172.41000627489092
2002-05-11 00:00:00,0.0,11.21,399.27,218.69301280345556
2002-05-12 00:00:00,0.0,13.26,570.92,293.8468528505428
2002-05-13 00:00:00,5.39,6.54,481.75,410.58954736174474
2002-05-14 00:00:00,0.0,7.7,335.32,287.01473041911163
2002-05-15 00:00:00,0.0,12.43,379.09,235.37344703925498
2002-05-16 00:00:00,8.5,8.86,367.01,405.86109971218883
2002-05-17 00:00:00,4.65,5.28,315.47,386.34321165840953
2002-05-18 00:00:00,2.36,1.87,195.28,265.2616760624069
2002-05-19 00:00:00,0.13,1.95,140.21,128.65238675138963
2002-05-20 00:00:00,0.0,8.25,143.39,66.0969336037385
2002-05-21 00:00:00,0.0,10.57,197.54,113.21850229058288
2002-05-22 00:00:00,0.0,14.56,284.14,170.5730824759662
2002-05-23 00:00:00,0.0,15.38,378.38,258.0162317533332
2002-05-24 00:00:00,0.0,15.39,323.0,278.9442804427612
2002-05-25 00:00:00,2.69,10.79,294.43,302.71801804432545
2002-05-26 00:00:00,0.02,7.09,216.15,241.56415525422014
2002-05-27 00:00:00,0.0,9.51,167.61,170.44826406046548
2002-05-28 00:00:00,0.0,9.47,189.6,151.36177609646583
2002-05-29 00:00:00,0.29,9.31,184.79,140.1305466809683
2002-05-30 00:00:00,0.0,12.47,149.97,118.04319046867676
2002-05-31 00:00:00,8.95,10.27,172.65,232.3099827375509
2002-06-01 00:00:00,2.02,7.32,140.87,193.9468701174219
2002-06-02 00:00:00,0.68,8.24,107.05,135.6874953728389
2002-06-03 00:00:00,0.0,12.74,90.55,106.32945613981285
2002-06-04 00:00:00,0.0,16.22,108.5,85.10467018029004
2002-06-05 00:00:00,0.0,16.64,103.46,81.9356521633786
2002-06-06 00:00:00,0.0,17.36,93.93,82.3781618585291
2002-06-07 00:00:00,0.0,17.99,78.73,85.95598245279557
2002-06-08 00:00:00,0.03,18.05,62.23,91.01159339587117
2002-06-09 00:00:00,0.13,15.95,60.99,101.43172714554179
2002-06-10 00:00:00,0.03,16.96,55.04,96.97302124359588
2002-06-11 00:00:00,0.0,14.44,59.42,81.21163806604399
2002-06-12 00:00:00,2.32,14.18,59.72,63.28697860413764
2002-06-13 00:00:00,9.83,9.74,72.79,151.92288811326347
2002-06-14 00:00:00,5.65,7.43,61.62,141.94149867009935
2002-06-15 00:00:00,0.59,7.31,51.78,71.51190520951654
2002-06-16 00:00:00,0.23,10.63,36.12,45.693067055502105
2002-06-17 00:00:00,0.61,9.21,33.92,43.116132261747026
2002-06-18 00:00:00,1.0,11.57,29.73,41.24689534540922
2002-06-19 00:00:00,4.37,11.57,32.07,45.54285978243734
2002-06-20 00:00:00,5.96,10.79,35.79,83.97038669106558
2002-06-21 00:00:00,0.06,11.03,23.68,46.32674305100315
2002-06-22 00:00:00,1.24,8.31,20.13,44.588688105005794
2002-06-23 00:00:00,1.17,9.5,20.47,42.86621053381266
2002-06-24 00:00:00,7.27,8.7,40.41,81.39782548987355
2002-06-25 00:00:00,1.86,8.05,34.87,57.309669194499705
2002-06-26 00:00:00,3.69,8.03,32.21,71.83948905706059
2002-06-27 00:00:00,0.78,9.45,28.28,46.36656301536009
2002-06-28 00:00:00,10.48,9.15,65.82,145.8662183256489
2002-06-29 00:00:00,5.65,8.14,89.98,139.0784388324494
2002-06-30 00:00:00,0.94,8.27,53.52,73.69531759989266
2002-07-01 00:00:00,0.06,7.97,38.16,45.68450766348654
2002-07-02 00:00:00,0.66,9.76,28.48,43.171884856644866
2002-07-03 00:00:00,0.09,11.11,23.14,40.21617563803628
2002-07-04 00:00:00,0.13,10.36,18.9,37.498626930780475
2002-07-05 00:00:00,1.53,11.66,19.03,36.82975530654251
2002-07-06 00:00:00,7.76,9.09,45.63,46.99710307936426
2002-07-07 00:00:00,14.65,6.17,153.65,202.05896072248524
2002-07-08 00:00:00,1.14,7.91,74.38,105.66138788215281
2002-07-09 00:00:00,0.58,11.38,39.33,54.267546496021545
2002-07-10 00:00:00,0.87,16.22,27.19,45.3911107060248
2002-07-11 00:00:00,5.24,17.38,29.13,73.96636471491767
2002-07-12 00:00:00,4.56,14.51,41.85,91.56183985290589
2002-07-13 00:00:00,2.96,11.01,39.56,77.15321048983205
2002-07-14 00:00:00,3.01,12.77,28.48,71.06653618511892
2002-07-15 00:00:00,2.12,12.1,26.43,55.8110421646724
2002-07-16 00:00:00,2.45,12.38,23.91,53.05524855943977
2002-07-17 00:00:00,3.87,13.22,20.79,72.60374042652955
2002-07-18 00:00:00,5.73,9.9,50.67,105.43932512459878
2002-07-19 00:00:00,1.44,12.55,52.47,63.47148331936903
2002-07-20 00:00:00,4.13,12.72,94.73,81.26378117892625
2002-07-21 00:00:00,0.23,10.97,54.87,46.30260065441563
2002-07-22 00:00:00,0.0,13.73,30.57,43.07435694601793
2002-07-23 00:00:00,6.72,12.6,39.4,76.03585837969447
2002-07-24 00:00:00,6.71,9.82,109.89,119.22513125850912
2002-07-25 00:00:00,3.66,8.85,100.56,100.64851484974696
2002-07-26 00:00:00,0.66,9.1,61.3,52.663989835374814
2002-07-27 00:00:00,0.62,9.52,42.2,44.95890057737697
2002-07-28 00:00:00,0.0,13.13,27.25,41.82434040420981
2002-07-29 00:00:00,2.51,17.38,20.04,42.5445886987334
2002-07-30 00:00:00,0.86,14.8,17.74,40.51796061054092
2002-07-31 00:00:00,0.45,17.45,22.55,38.10756284814685
2002-08-01 00:00:00,8.27,16.3,39.94,60.32957171569124
2002-08-02 00:00:00,0.03,12.14,22.56,44.830124998236876
2002-08-03 00:00:00,0.0,15.1,15.69,41.70454313184468
2002-08-04 00:00:00,0.06,15.37,13.22,38.82938709894979
2002-08-05 00:00:00,0.0,13.81,12.74,36.12218009909483
2002-08-06 00:00:00,0.0,15.41,12.14,33.60372111427772
2002-08-07 00:00:00,0.0,15.24,10.84,31.260850525310648
2002-08-08 00:00:00,0.0,15.06,9.24,29.08132620915604
2002-08-09 00:00:00,2.07,14.69,8.92,29.904143015986126
2002-08-10 00:00:00,0.0,16.72,7.64,27.819209120654797
2002-08-11 00:00:00,0.0,16.34,6.11,25.879638004841258
2002-08-12 00:00:00,0.59,15.58,5.77,24.658997449558022
2002-08-13 00:00:00,10.44,15.79,6.42,40.07311561042421
2002-08-14 00:00:00,0.89,13.5,10.82,38.26039959718795
2002-08-15 00:00:00,0.42,10.79,9.07,35.97279644134372
2002-08-16 00:00:00,0.0,14.86,7.55,33.464752570288184
2002-08-17 00:00:00,2.17,14.41,6.83,34.15702056927744
2002-08-18 00:00:00,0.0,16.58,6.63,31.77557362694754
2002-08-19 00:00:00,0.0,19.02,5.68,29.560162522773656
2002-08-20 00:00:00,0.0,19.2,5.34,27.499211143485272
2002-08-21 00:00:00,0.0,17.44,5.28,25.581950469027017
2002-08-22 00:00:00,0.0,16.12,5.19,23.798362301559745
2002-08-23 00:00:00,0.0,16.11,5.06,22.139126917707664
2002-08-24 00:00:00,0.0,16.49,4.84,20.595574370520616
2002-08-25 00:00:00,0.0,17.73,4.59,19.159639186691383
2002-08-26 00:00:00,0.01,15.46,4.32,17.827197837978684
2002-08-27 00:00:00,0.0,12.8,4.06,16.584275443870624
2002-08-28 00:00:00,3.0,11.32,3.93,19.983174775148953
2002-08-29 00:00:00,0.15,9.52,3.92,18.693393667640475
2002-08-30 00:00:00,1.1,12.3,3.91,18.672402048133982
2002-08-31 00:00:00,3.7,10.92,4.29,23.307682955718537
2002-09-01 00:00:00,7.32,7.84,8.18,33.695701792352715
2002-09-02 00:00:00,5.69,8.17,12.61,40.68442633050746
2002-09-03 00:00:00,3.61,10.28,11.94,43.60314592725034
2002-09-04 00:00:00,0.03,13.24,9.74,40.576651352537134
2002-09-05 00:00:00,1.16,13.1,7.72,39.118942598624876
2002-09-06 00:00:00,0.02,9.9,6.53,36.39966085238838
2002-09-07 00:00:00,2.21,9.45,5.97,36.957934726769174
2002-09-08 00:00:00,0.11,9.43,5.93,34.45112306686096
2002-09-09 00:00:00,0.0,10.59,5.96,32.04917113077198
2002-09-10 00:00:00,0.0,9.41,5.49,29.814684652690985
2002-09-11 00:00:00,0.0,10.89,4.98,27.73598784543655
2002-09-12 00:00:00,0.0,11.18,4.56,25.802218964364275
2002-09-13 00:00:00,4.51,11.12,4.65,31.4047527094366
2002-09-14 00:00:00,5.33,9.6,21.54,37.962398091761465
2002-09-15 00:00:00,2.07,5.12,28.62,38.166021505053415
2002-09-16 00:00:00,11.25,6.34,65.22,97.72753772129255
2002-09-17 00:00:00,4.77,7.57,85.31,105.40047244764315
2002-09-18 00:00:00,5.03,5.68,141.69,112.25458527170102
2002-09-19 00:00:00,8.15,4.13,125.77,154.21890985720333
2002-09-20 00:00:00,0.75,2.78,54.36,77.97556747367769
2002-09-21 00:00:00,1.54,2.8,34.07,49.45375301462088
2002-09-22 00:00:00,6.74,3.25,56.55,107.0348628988568
2002-09-23 00:00:00,0.95,0.61,41.01,55.039857297569235
2002-09-24 00:00:00,7.42,1.27,72.54,96.19225053658013
2002-09-25 00:00:00,7.89,2.94,102.6,142.93861043855094
2002-09-26 00:00:00,2.02,-2.37,66.44,74.90182798284447
2002-09-27 00:00:00,0.0,-1.37,40.27,45.72865687714886
2002-09-28 00:00:00,2.18,3.47,38.2,45.96460172719823
2002-09-29 00:00:00,3.2,7.43,86.67,89.38757027083682
2002-09-30 00:00:00,4.39,6.58,139.31,120.23826483154367
2002-10-01 00:00:00,9.83,3.39,156.68,181.29627762872698
2002-10-02 00:00:00,0.0,0.24,71.37,85.70090650404676
2002-10-03 00:00:00,1.12,3.45,50.95,50.43319188265997
2002-10-04 00:00:00,0.22,7.0,43.63,44.365862045603386
2002-10-05 00:00:00,7.83,5.6,91.4,98.89927336933958
2002-10-06 00:00:00,8.45,2.49,116.09,138.87448367308076
2002-10-07 00:00:00,1.12,-1.83,68.2,66.50345259386891
2002-10-08 00:00:00,0.0,-4.05,37.27,45.203146997430316
2002-10-09 00:00:00,0.0,-2.53,27.05,42.053009735288136
2002-10-10 00:00:00,0.0,-3.27,22.75,39.12171751788221
2002-10-11 00:00:00,0.0,-1.69,20.36,36.395576028872014
2002-10-12 00:00:00,0.0,-1.84,17.4,33.927177287081754
2002-10-13 00:00:00,0.0,-0.73,15.13,31.597844070153148
2002-10-14 00:00:00,0.0,-1.01,13.86,29.521689529760188
2002-10-15 00:00:00,0.0,-0.7,12.72,27.47682407355263
2002-10-16 00:00:00,0.0,-4.03,10.48,25.56178501484742
2002-10-17 00:00:00,1.54,-3.83,11.02,23.783735740799603
2002-10-18 00:00:00,1.06,-4.7,13.57,22.128070023059486
2002-10-19 00:00:00,0.0,-9.79,10.0,20.589407206733494
2002-10-20 00:00:00,0.7,-6.78,11.19,19.157913948416898
2002-10-21 00:00:00,2.07,-4.66,14.58,17.83133174641536
2002-10-22 00:00:00,0.0,-6.83,8.72,16.592119385650385
2002-10-23 00:00:00,2.17,-4.6,12.04,15.450376428639881
2002-10-24 00:00:00,2.17,-0.43,12.14,15.56391238266859
2002-10-25 00:00:00,0.69,0.5,10.46,16.02413253914103
2002-10-26 00:00:00,1.12,2.18,10.91,18.43170226677255
2002-10-27 00:00:00,0.98,1.3,14.63,24.65702298020526
2002-10-28 00:00:00,0.73,-2.31,14.9,24.381662753817245
2002-10-29 00:00:00,3.29,-2.69,13.92,23.134023139742162
2002-10-30 00:00:00,3.43,-1.74,13.2,21.87848846201366
2002-10-31 00:00:00,0.01,-3.66,11.28,20.45263873404913
2002-11-01 00:00:00,5.45,-1.5,12.58,19.75963138863021
2002-11-02 00:00:00,0.0,-5.34,12.7,18.482367136330147
2002-11-03 00:00:00,0.0,-9.15,4.55,17.232356966222895
2002-11-04 00:00:00,0.0,-10.91,3.68,16.041136644219797
2002-11-05 00:00:00,0.0,-12.71,4.41,14.961198717735448
2002-11-06 00:00:00,0.33,-8.4,13.15,13.929178097104307
2002-11-07 00:00:00,4.18,-0.95,16.08,14.606628860743688
2002-11-08 00:00:00,1.59,-2.21,15.6,13.868599464709911
2002-11-09 00:00:00,0.05,-3.26,14.57,12.94958323422104
2002-11-10 00:00:00,0.0,-7.54,12.56,12.064195602828475
2002-11-11 00:00:00,0.0,-9.34,7.96,11.270819886701327
2002-11-12 00:00:00,0.0,-12.74,4.95,10.502416973691936
2002-11-13 00:00:00,0.01,-12.42,6.16,9.817803147610721
2002-11-14 00:00:00,0.0,-9.61,5.96,9.15064597429849
2002-11-15 00:00:00,0.02,-5.63,7.35,8.56018936969296
2002-11-16 00:00:00,0.01,-3.04,7.92,7.98068432161596
2002-11-17 00:00:00,2.48,-4.37,7.62,7.48092605569305
2002-11-18 00:00:00,3.73,-4.71,8.55,6.988381989996288
2002-11-19 00:00:00,0.63,-5.36,9.17,6.560026323928463
2002-11-20 00:00:00,0.0,-11.67,7.26,6.131588811761886
2002-11-21 00:00:00,0.0,-13.63,7.02,5.762768262148905
2002-11-22 00:00:00,0.0,-10.74,7.19,5.389817274108822
2002-11-23 00:00:00,0.0,-6.47,7.7,5.072513152736495
2002-11-24 00:00:00,0.0,-5.34,8.71,4.747588719140135
2002-11-25 00:00:00,0.01,-3.1,8.1,4.474899890899408
2002-11-26 00:00:00,0.0,-2.46,7.03,4.1915433053244895
2002-11-27 00:00:00,1.78,-2.47,7.2,4.974296173887779
2002-11-28 00:00:00,0.0,-5.01,6.31,4.661457990243279
2002-11-29 00:00:00,0.01,-2.99,7.12,4.399836277271698
2002-11-30 00:00:00,0.0,-4.4,6.29,4.121205361065672
2002-12-01 00:00:00,0.0,-6.46,5.78,3.908948475102427
2002-12-02 00:00:00,0.01,-5.27,5.06,3.663873045131942
2002-12-03 00:00:00,0.0,-4.39,4.76,3.4720600252553866
2002-12-04 00:00:00,0.0,-2.91,4.79,3.269681222592108
2002-12-05 00:00:00,0.0,-2.34,4.8,3.405717286447988
